;Time;QsolN;QsolE;QsolS;QsolW;Te;Tg
2014-05-26 12:45:00;12574800.0;194.71912;260.9195;396.67334;194.71912;294.15;283.15
2014-05-26 13:00:00;12575700.0;191.33745;232.31279;394.75812;191.33745;294.26782;283.15
2014-05-26 13:15:00;12576600.0;187.10413;202.9696;390.49887;187.10413;294.3725;283.15
2014-05-26 13:30:00;12577500.0;181.81183;181.81183;384.60168;190.79759;294.46594;283.15
2014-05-26 13:45:00;12578400.0;169.2572;169.2572;390.6496;206.29048;294.55;283.15
2014-05-26 14:00:00;12579300.0;162.1232;162.1232;383.41345;226.89206;294.6225;283.15
2014-05-26 14:15:00;12580200.0;156.341;156.341;372.2887;247.57596;294.68;283.15
2014-05-26 14:30:00;12581100.0;150.934;150.934;356.87537;266.02692;294.7225;283.15
2014-05-26 14:45:00;12582000.0;151.19931;151.19931;323.54556;272.60223;294.75;283.15
2014-05-26 15:00:00;12582900.0;144.96315;144.96315;300.86078;279.40054;294.75735;283.15
2014-05-26 15:15:00;12583800.0;138.5487;138.5487;277.1775;282.2753;294.74124;283.15
2014-05-26 15:30:00;12584700.0;131.93446;131.93446;251.94424;279.92804;294.70453;283.15
2014-05-26 15:45:00;12585600.0;125.15335;125.15335;225.41774;271.4522;294.65;283.15
2014-05-26 16:00:00;12586500.0;118.31767;118.31767;200.17355;259.55942;294.57812;283.15
2014-05-26 16:15:00;12587400.0;112.28189;112.28189;169.35828;229.2063;294.4875;283.15
2014-05-26 16:30:00;12588300.0;103.688255;103.688255;151.16315;220.19447;294.3781;283.15
2014-05-26 16:45:00;12589200.0;92.926865;92.926865;133.1647;213.04785;294.25;283.15
2014-05-26 17:00:00;12590100.0;81.33686;81.33686;114.31258;204.04848;294.10663;283.15
2014-05-26 17:15:00;12591000.0;70.435196;70.435196;94.83376;188.12793;293.94687;283.15
2014-05-26 17:30:00;12591900.0;60.49084;60.49084;75.849236;163.13979;293.76367;283.15
2014-05-26 17:45:00;12592800.0;50.639545;50.639545;58.463234;133.1797;293.55;283.15
2014-05-26 18:00:00;12593700.0;40.84745;40.84745;43.4225;102.03342;293.30774;283.15
2014-05-26 18:15:00;12594600.0;30.311357;29.94666;29.94666;70.07469;293.05188;283.15
2014-05-26 18:30:00;12595500.0;21.387375;19.791565;19.791565;46.719265;292.79507;283.15
2014-05-26 18:45:00;12596400.0;11.941041;10.4263;10.4263;24.33437;292.55;283.15
2014-05-26 19:00:00;12597300.0;4.1040907;3.4769676;3.4769676;7.4342685;292.32407;283.15
2014-05-26 19:15:00;12598200.0;0.5123488;0.512293;0.5123293;0.5123863;292.1075;283.15
2014-05-26 19:30:00;12599100.0;0.17565207;0.17559387;0.17562787;0.17568728;291.88718;283.15
2014-05-26 19:45:00;12600000.0;0.028285224;0.02822481;0.028256292;0.02831788;291.65;283.15
2014-05-26 20:00:00;12600900.0;0.0044967807;0.0044343513;0.0044631395;0.004526678;291.38593;283.15
2014-05-26 20:15:00;12601800.0;7.0130955e-05;5.9000085e-06;3.182938e-05;9.708751e-05;291.10416;283.15
2014-05-26 20:30:00;12602700.0;7.2372335e-05;6.561142e-06;2.9478208e-05;9.621917e-05;290.8203;283.15
2014-05-26 20:45:00;12603600.0;7.457445e-05;7.4113887e-06;2.7175218e-05;9.515611e-05;290.55;283.15
2014-05-26 21:00:00;12604500.0;7.672754e-05;8.447314e-06;2.4929948e-05;9.39031e-05;290.29608;283.15
2014-05-26 21:15:00;12605400.0;7.8822064e-05;9.664731e-06;2.2751656e-05;9.246578e-05;290.0479;283.15
2014-05-26 21:30:00;12606300.0;8.084868e-05;1.1058753e-05;2.0649299e-05;9.085063e-05;289.80078;283.15
2014-05-26 21:45:00;12607200.0;8.2798375e-05;1.2623805e-05;1.8631516e-05;8.906495e-05;289.55;283.15
2014-05-26 22:00:00;12608100.0;8.466243e-05;1.435362e-05;1.6706574e-05;8.711686e-05;289.26328;283.15
2014-05-26 22:15:00;12609000.0;8.6432534e-05;1.624128e-05;1.4882349e-05;8.501517e-05;288.9479;283.15
2014-05-26 22:30:00;12609900.0;8.810074e-05;1.8279214e-05;1.3166296e-05;8.276941e-05;288.6586;283.15
2014-05-26 22:45:00;12610800.0;8.96596e-05;2.0459242e-05;1.1565426e-05;8.038975e-05;288.45;283.15
2014-05-26 23:00:00;12611700.0;9.110212e-05;2.2772576e-05;1.0086256e-05;7.788692e-05;288.3;283.15
2014-05-26 23:15:00;12612600.0;9.242184e-05;2.520988e-05;8.734831e-06;7.527222e-05;288.15;283.15
2014-05-26 23:30:00;12613500.0;9.361285e-05;2.776126e-05;7.516657e-06;7.255739e-05;288.0;283.15
2014-05-26 23:45:00;12614400.0;9.466981e-05;3.0416319e-05;6.4367014e-06;6.9754584e-05;287.85;283.15
2014-05-27 00:00:00;12615300.0;9.5588e-05;3.3164186e-05;5.4993725e-06;6.68763e-05;287.7;283.15
2014-05-27 00:15:00;12616200.0;9.636332e-05;3.5993544e-05;4.708494e-06;6.3935324e-05;287.55;283.15
2014-05-27 00:30:00;12617100.0;9.699231e-05;3.8892686e-05;4.0672967e-06;6.0944647e-05;287.4;283.15
2014-05-27 00:45:00;12618000.0;9.747216e-05;4.184952e-05;3.5783924e-06;5.79174e-05;287.25;283.15
2014-05-27 01:00:00;12618900.0;9.7800745e-05;4.485165e-05;3.2437893e-06;5.4866818e-05;287.11954;283.15
2014-05-27 01:15:00;12619800.0;9.797659e-05;4.788641e-05;3.0648407e-06;5.1806135e-05;287.01874;283.15
2014-05-27 01:30:00;12620700.0;9.7998935e-05;5.0940896e-05;3.0422743e-06;4.8748556e-05;286.9336;283.15
2014-05-27 01:45:00;12621600.0;9.786767e-05;5.4002045e-05;3.1761701e-06;4.5707187e-05;286.85;283.15
2014-05-27 02:00:00;12622500.0;9.758341e-05;5.705668e-05;3.4659824e-06;4.2694974e-05;286.76678;283.15
2014-05-27 02:15:00;12623400.0;9.7147415e-05;6.0091566e-05;3.9105107e-06;3.9724655e-05;286.6906;283.15
2014-05-27 02:30:00;12624300.0;9.656165e-05;6.309346e-05;4.5079214e-06;3.68087e-05;286.61914;283.15
2014-05-27 02:45:00;12625200.0;9.582874e-05;6.60492e-05;5.2557552e-06;3.3959277e-05;286.55;283.15
2014-05-27 03:00:00;12626100.0;9.4951974e-05;6.894575e-05;6.150949e-06;3.1188207e-05;286.48944;283.15
2014-05-27 03:15:00;12627000.0;9.393529e-05;7.177028e-05;7.1898357e-06;2.8506913e-05;286.44894;283.15
2014-05-27 03:30:00;12627900.0;15.901461;9.886554;1.730908;1.730908;286.434;283.15
2014-05-27 03:45:00;12628800.0;59.701996;41.252163;6.026307;6.026307;286.45;283.15
2014-05-27 04:00:00;12629700.0;144.00438;109.52283;10.473668;10.473668;286.52124;283.15
2014-05-27 04:15:00;12630600.0;270.53616;227.60968;13.468889;13.468889;286.65668;283.15
2014-05-27 04:30:00;12631500.0;358.62537;335.14874;17.36376;17.36376;286.83875;283.15
2014-05-27 04:45:00;12632400.0;421.47144;436.57788;22.229193;22.229193;287.05;283.15
2014-05-27 05:00:00;12633300.0;479.80292;549.8055;27.568773;27.568773;287.27188;283.15
2014-05-27 05:15:00;12634200.0;534.7517;677.32086;33.620075;33.620075;287.505;283.15
2014-05-27 05:30:00;12635100.0;582.1113;815.2446;40.09451;40.09451;287.76062;283.15
2014-05-27 05:45:00;12636000.0;617.30334;957.43787;46.551346;46.551346;288.05;283.15
2014-05-27 06:00:00;12636900.0;640.50555;1103.3589;52.996437;52.996437;288.36188;283.15
2014-05-27 06:15:00;12637800.0;590.3964;1128.9314;59.345844;59.345844;288.68;283.15
2014-05-27 06:30:00;12638700.0;438.64993;909.36584;72.8959;72.8959;289.00812;283.15
2014-05-27 06:45:00;12639600.0;357.14685;799.04694;85.23965;85.23965;289.35;283.15
2014-05-27 07:00:00;12640500.0;302.39984;724.57733;97.35608;97.35608;289.7;283.15
2014-05-27 07:15:00;12641400.0;271.607;702.9234;108.26159;108.26159;290.05;283.15
2014-05-27 07:30:00;12642300.0;245.5247;686.45685;118.40098;118.40098;290.4;283.15
2014-05-27 07:45:00;12643200.0;222.22713;671.4778;127.74088;127.74088;290.75;283.15
2014-05-27 08:00:00;12644100.0;201.42796;659.04614;136.52124;136.52124;291.1;283.15
2014-05-27 08:15:00;12645000.0;182.77266;651.1521;144.95805;144.95805;291.45;283.15
2014-05-27 08:30:00;12645900.0;164.74356;644.27124;152.54948;152.54948;291.8;283.15
2014-05-27 08:45:00;12646800.0;158.89725;634.7174;171.24875;158.89725;292.15;283.15
2014-05-27 09:00:00;12647700.0;164.44305;623.48413;200.28293;164.44305;292.48047;283.15
2014-05-27 09:15:00;12648600.0;169.73698;610.65344;227.9961;169.73698;292.78125;283.15
2014-05-27 09:30:00;12649500.0;174.91792;594.83154;254.20113;174.91792;293.0664;283.15
2014-05-27 09:45:00;12650400.0;179.71442;576.2882;278.4334;179.71442;293.35;283.15
2014-05-27 10:00:00;12651300.0;184.10931;557.12036;301.0569;184.10931;293.63516;283.15
2014-05-27 10:15:00;12652200.0;188.0807;539.1293;322.84976;188.0807;293.91458;283.15
2014-05-27 10:30:00;12653100.0;191.21852;520.28906;343.1853;191.21852;294.1867;283.15
2014-05-27 10:45:00;12654000.0;191.50342;517.9021;370.88525;191.50342;294.45;283.15
2014-05-27 11:00:00;12654900.0;191.77055;492.14487;387.16882;191.77055;294.6975;283.15
2014-05-27 11:15:00;12655800.0;191.43045;464.57275;401.58618;191.43045;294.92667;283.15
2014-05-27 11:30:00;12656700.0;190.68124;435.77454;414.57043;190.68124;295.1425;283.15
2014-05-27 11:45:00;12657600.0;189.44121;405.44727;425.82898;189.44121;295.35;283.15
2014-05-27 12:00:00;12658500.0;187.55162;373.0919;434.64896;187.55162;295.54892;283.15
2014-05-27 12:15:00;12659400.0;184.84802;338.47482;440.24625;184.84802;295.73376;283.15
2014-05-27 12:30:00;12660300.0;181.5522;302.25806;442.68713;181.5522;295.90173;283.15
2014-05-27 12:45:00;12661200.0;178.0496;265.42728;442.622;178.0496;296.05;283.15
2014-05-27 13:00:00;12662100.0;174.4086;228.4253;440.13113;174.4086;296.17673;283.15
2014-05-27 13:15:00;12663000.0;170.69087;191.67357;435.32687;170.69087;296.28375;283.15
2014-05-27 13:30:00;12663900.0;167.11128;167.11128;427.54315;178.45695;296.3739;283.15
2014-05-27 13:45:00;12664800.0;163.6479;163.6479;416.82468;205.94383;296.45;283.15
2014-05-27 14:00:00;12665700.0;159.98848;159.98848;404.39084;231.60242;296.51437;283.15
2014-05-27 14:15:00;12666600.0;155.80153;155.80153;391.41074;255.55557;296.56833;283.15
2014-05-27 14:30:00;12667500.0;150.47359;150.47359;376.64868;277.2193;296.61313;283.15
2014-05-27 14:45:00;12668400.0;143.92465;143.92465;358.7805;295.75046;296.65;283.15
2014-05-27 15:00:00;12669300.0;136.64165;136.64165;338.76328;311.5555;296.675;283.15
2014-05-27 15:15:00;12670200.0;129.183;129.183;317.58047;325.26712;296.68332;283.15
2014-05-27 15:30:00;12671100.0;121.75789;121.75789;295.54736;336.98322;296.675;283.15
2014-05-27 15:45:00;12672000.0;114.14061;114.14061;272.50458;346.293;296.65;283.15
2014-05-27 16:00:00;12672900.0;106.30334;106.30334;248.71863;353.30673;296.6025;283.15
2014-05-27 16:15:00;12673800.0;98.22046;98.22046;224.41426;358.22363;296.52335;283.15
2014-05-27 16:30:00;12674700.0;89.39992;89.39992;200.43973;363.67548;296.4075;283.15
2014-05-27 16:45:00;12675600.0;79.7789;79.7789;176.39378;370.3786;296.25;283.15
2014-05-27 17:00:00;12676500.0;70.045616;70.045616;151.25562;374.97263;296.06436;283.15
2014-05-27 17:15:00;12677400.0;60.98875;60.98875;125.00513;373.25952;295.86835;283.15
2014-05-27 17:30:00;12678300.0;53.257385;53.257385;98.22611;358.34378;295.66312;283.15
2014-05-27 17:45:00;12679200.0;47.135986;47.135986;71.83763;313.80295;295.45;283.15
2014-05-27 18:00:00;12680100.0;40.4025;40.4025;49.761772;274.45493;295.23126;283.15
2014-05-27 18:15:00;12681000.0;35.332573;33.13712;33.13711;230.24985;295.00833;283.15
2014-05-27 18:30:00;12681900.0;32.115627;23.746542;23.746542;160.33281;294.78125;283.15
2014-05-27 18:45:00;12682800.0;22.534405;14.181216;14.181216;89.5097;294.55;283.15
2014-05-27 19:00:00;12683700.0;9.3685875;5.7529526;5.7529526;28.290398;294.2828;283.15
2014-05-27 19:15:00;12684600.0;1.5382328;1.538177;1.5382133;1.5382704;293.97916;283.15
2014-05-27 19:30:00;12685500.0;0.30249444;0.2570766;0.25711045;0.43099213;293.68594;283.15
2014-05-27 19:45:00;12686400.0;0.034680214;0.034575813;0.03460717;0.03480933;293.45;283.15
2014-05-27 20:00:00;12687300.0;0.003635239;0.003572791;0.0036014589;0.0036650114;293.28046;283.15
2014-05-27 20:15:00;12688200.0;7.020477e-05;5.9556296e-06;3.176945e-05;9.7041455e-05;293.1396;283.15
2014-05-27 20:30:00;12689100.0;7.2443705e-05;6.6144457e-06;2.9420957e-05;9.6175725e-05;293.0039;283.15
2014-05-27 20:45:00;12690000.0;7.46435e-05;7.462182e-06;2.7120515e-05;9.511551e-05;292.85;283.15
2014-05-27 21:00:00;12690900.0;7.679442e-05;8.4954045e-06;2.4877645e-05;9.386554e-05;292.67657;283.15
2014-05-27 21:15:00;12691800.0;7.8886915e-05;9.709947e-06;2.27016e-05;9.243146e-05;292.5;283.15
2014-05-27 21:30:00;12692700.0;8.091167e-05;1.11009285e-05;2.0601328e-05;9.081972e-05;292.32343;283.15
2014-05-27 21:45:00;12693600.0;8.285965e-05;1.2662778e-05;1.8585455e-05;8.903761e-05;292.15;283.15
2014-05-27 22:00:00;12694500.0;8.472218e-05;1.438925e-05;1.6662241e-05;8.709323e-05;291.97656;283.15
2014-05-27 22:15:00;12695400.0;8.649092e-05;1.6273432e-05;1.4839559e-05;8.499538e-05;291.80832;283.15
2014-05-27 22:30:00;12696300.0;8.8157976e-05;1.8307775e-05;1.3124856e-05;8.2753555e-05;291.66095;283.15
2014-05-27 22:45:00;12697200.0;8.971585e-05;2.0484105e-05;1.1525135e-05;8.037792e-05;291.55;283.15
2014-05-27 23:00:00;12698100.0;9.115759e-05;2.2793654e-05;1.00469115e-05;7.787919e-05;291.49374;283.15
2014-05-27 23:15:00;12699000.0;9.2476716e-05;2.5227091e-05;8.696221e-06;7.526862e-05;291.47916;283.15
2014-05-27 23:30:00;12699900.0;9.366733e-05;2.7774544e-05;7.478575e-06;7.2557945e-05;291.475;283.15
2014-05-27 23:45:00;12700800.0;9.472411e-05;3.042563e-05;6.3989282e-06;6.975931e-05;291.45;283.15
2014-05-28 00:00:00;12701700.0;9.564232e-05;3.316949e-05;5.461694e-06;6.6885186e-05;291.4;283.15
2014-05-28 00:15:00;12702600.0;9.641785e-05;3.599483e-05;4.6706955e-06;6.3948326e-05;291.34583;283.15
2014-05-28 00:30:00;12703500.0;9.704725e-05;3.8889943e-05;4.0291525e-06;6.0961713e-05;291.29376;283.15
2014-05-28 00:45:00;12704400.0;9.75277e-05;4.1842773e-05;3.5396988e-06;5.7938465e-05;291.25;283.15
2014-05-28 01:00:00;12705300.0;9.7857075e-05;4.484093e-05;3.2043208e-06;5.489178e-05;291.2133;283.15
2014-05-28 01:15:00;12706200.0;9.8033895e-05;4.7871767e-05;3.02439e-06;5.18349e-05;291.18124;283.15
2014-05-28 01:30:00;12707100.0;9.80574e-05;5.0922397e-05;3.0006377e-06;4.8781e-05;291.1586;283.15
2014-05-28 01:45:00;12708000.0;9.792748e-05;5.397978e-05;3.133151e-06;4.5743174e-05;291.15;283.15
2014-05-28 02:00:00;12708900.0;9.7644726e-05;5.703075e-05;3.4213808e-06;4.2734348e-05;291.15;283.15
2014-05-28 02:15:00;12709800.0;9.72104e-05;6.0062077e-05;3.86413e-06;3.976725e-05;291.15;283.15
2014-05-28 02:30:00;12710700.0;0.0055695814;0.005536015;0.0054774145;0.005509809;291.15;283.15
2014-05-28 02:45:00;12711600.0;0.023275632;0.023108222;0.022972409;0.02300121;291.15;283.15
2014-05-28 03:00:00;12712500.0;0.094118655;0.09409254;0.09402973;0.09405487;291.15;283.15
2014-05-28 03:15:00;12713400.0;0.50202173;0.50199944;0.5019349;0.5019563;291.15;283.15
2014-05-28 03:30:00;12714300.0;26.437973;16.607445;3.3913784;3.3913784;291.15;283.15
2014-05-28 03:45:00;12715200.0;109.947174;74.84209;8.518056;8.518056;291.15;283.15
2014-05-28 04:00:00;12716100.0;260.28094;195.67932;12.709186;12.709186;291.21564;283.15
2014-05-28 04:15:00;12717000.0;393.75818;329.44754;15.650829;15.650829;291.38333;283.15
2014-05-28 04:30:00;12717900.0;457.49274;425.8225;19.76065;19.76065;291.60938;283.15
2014-05-28 04:45:00;12718800.0;510.54108;526.94855;24.207;24.207;291.85;283.15
2014-05-28 05:00:00;12719700.0;503.37653;574.50684;29.288746;29.288746;292.09686;283.15
2014-05-28 05:15:00;12720600.0;540.72015;681.9402;34.43683;34.43683;292.375;283.15
2014-05-28 05:30:00;12721500.0;585.7397;816.3027;41.397087;41.397087;292.6906;283.15
2014-05-28 05:45:00;12722400.0;635.01654;978.894;50.303074;50.303074;293.05;283.15
2014-05-28 06:00:00;12723300.0;576.049;972.16394;67.13298;67.13298;293.51718;283.15
2014-05-28 06:15:00;12724200.0;544.8301;1010.0829;80.706215;80.706215;294.07916;283.15
2014-05-28 06:30:00;12725100.0;475.076;964.3008;90.55939;90.55939;294.62656;283.15
2014-05-28 06:45:00;12726000.0;409.80536;918.933;92.83839;92.83839;295.05;283.15
2014-05-28 07:00:00;12726900.0;339.65753;825.3056;100.8493;100.8493;295.375;283.15
2014-05-28 07:15:00;12727800.0;292.65363;770.06055;109.38888;109.38888;295.7;283.15
2014-05-28 07:30:00;12728700.0;261.55737;750.27936;118.46223;118.46223;296.025;283.15
2014-05-28 07:45:00;12729600.0;234.55286;734.1001;127.50824;127.50824;296.35;283.15
2014-05-28 08:00:00;12730500.0;210.17389;717.7959;136.37386;136.37386;296.675;283.15
2014-05-28 08:15:00;12731400.0;187.74942;698.2159;144.89702;144.89702;297.0;283.15
2014-05-28 08:30:00;12732300.0;167.8339;678.0423;153.3604;153.3604;297.325;283.15
2014-05-28 08:45:00;12733200.0;161.58064;657.4802;173.04176;161.58064;297.65;283.15
2014-05-28 09:00:00;12734100.0;168.72266;631.4369;203.49628;168.72266;297.9703;283.15
2014-05-28 09:15:00;12735000.0;173.9989;596.3218;228.52512;173.9989;298.2625;283.15
2014-05-28 09:30:00;12735900.0;174.56851;531.8023;240.89474;174.56851;298.49844;283.15
2014-05-28 09:45:00;12736800.0;172.58562;421.44437;233.7152;172.58562;298.65;283.15
2014-05-28 10:00:00;12737700.0;168.38785;340.88104;221.86974;168.38785;298.72397;283.15
2014-05-28 10:15:00;12738600.0;174.30238;264.66254;208.65834;174.30238;298.7639;283.15
2014-05-28 10:30:00;12739500.0;178.00403;259.46204;215.29872;178.00403;298.79688;283.15
2014-05-28 10:45:00;12740400.0;175.2525;292.6192;239.24916;175.2525;298.85;283.15
2014-05-28 11:00:00;12741300.0;179.65648;296.59326;255.1714;179.65648;298.92438;283.15
2014-05-28 11:15:00;12742200.0;182.54855;290.36725;264.93304;182.54855;299.0011;283.15
2014-05-28 11:30:00;12743100.0;183.78989;275.7213;267.21277;183.78989;299.0773;283.15
2014-05-28 11:45:00;12744000.0;183.9296;259.76224;266.38242;183.9296;299.15;283.15
2014-05-28 12:00:00;12744900.0;182.58826;242.97147;262.4899;182.58826;299.2206;283.15
2014-05-28 12:15:00;12745800.0;183.39792;223.1738;249.09367;183.39792;299.285;283.15
2014-05-28 12:30:00;12746700.0;181.69023;202.63031;226.68336;181.69023;299.33188;283.15
2014-05-28 12:45:00;12747600.0;170.12746;182.634;207.71164;170.12746;299.35;283.15
2014-05-28 13:00:00;12748500.0;157.39954;163.64204;187.82353;157.39954;299.3302;283.15
2014-05-28 13:15:00;12749400.0;146.7978;148.82858;171.98215;146.7978;299.28055;283.15
2014-05-28 13:30:00;12750300.0;140.35376;140.35376;162.98198;141.321;299.21564;283.15
2014-05-28 13:45:00;12751200.0;136.27042;136.27042;157.85481;139.86983;299.15;283.15
2014-05-28 14:00:00;12752100.0;132.24681;132.24681;152.8255;138.28137;299.09064;283.15
2014-05-28 14:15:00;12753000.0;125.91207;125.91207;144.1916;133.6657;299.02777;283.15
2014-05-28 14:30:00;12753900.0;110.37045;110.37045;123.46719;117.727844;298.95105;283.15
2014-05-28 14:45:00;12754800.0;86.27662;86.27662;93.18407;91.17196;298.85;283.15
2014-05-28 15:00:00;12755700.0;63.31202;63.31202;65.73192;65.413086;298.68906;283.15
2014-05-28 15:15:00;12756600.0;52.48059;52.480587;52.71615;52.726658;298.47083;283.15
2014-05-28 15:30:00;12757500.0;53.29002;53.290016;53.529274;53.5875;298.2422;283.15
2014-05-28 15:45:00;12758400.0;56.38891;56.3889;56.81672;57.018818;298.05;283.15
2014-05-28 16:00:00;12759300.0;59.879936;59.87992;60.521652;60.998363;297.89297;283.15
2014-05-28 16:15:00;12760200.0;61.854053;61.85404;62.602592;63.40473;297.7396;283.15
2014-05-28 16:30:00;12761100.0;62.72376;62.72376;64.67554;67.57476;297.5914;283.15
2014-05-28 16:45:00;12762000.0;63.510944;63.510944;67.172325;74.60318;297.45;283.15
2014-05-28 17:00:00;12762900.0;63.282803;63.282803;67.91808;80.83748;297.32266;283.15
2014-05-28 17:15:00;12763800.0;61.121788;61.121788;65.34005;81.92049;297.20624;283.15
2014-05-28 17:30:00;12764700.0;54.4563;54.4563;56.974426;71.7888;297.08673;283.15
2014-05-28 17:45:00;12765600.0;43.32325;43.32325;44.194332;52.93965;296.95;283.15
2014-05-28 18:00:00;12766500.0;30.872139;30.872139;30.990807;33.99544;296.78812;283.15
2014-05-28 18:15:00;12767400.0;21.344269;21.344225;21.344269;21.344315;296.61;283.15
2014-05-28 18:30:00;12768300.0;14.248644;14.248596;14.248638;14.248687;296.42688;283.15
2014-05-28 18:45:00;12769200.0;7.593302;7.593251;7.5932913;7.5933433;296.25;283.15
2014-05-28 19:00:00;12770100.0;2.6131597;2.6131063;2.6131446;2.613199;296.12625;283.15
2014-05-28 19:15:00;12771000.0;0.5124645;0.51240873;0.5124448;0.51250184;296.04;283.15
2014-05-28 19:30:00;12771900.0;0.284221;0.28416276;0.28419653;0.28425595;295.90875;283.15
2014-05-28 19:45:00;12772800.0;0.12454601;0.12448556;0.12451679;0.12457841;295.65;283.15
2014-05-28 20:00:00;12773700.0;0.030707994;0.03064553;0.030674083;0.030737648;295.3;283.15
2014-05-28 20:15:00;12774600.0;7.0274196e-05;6.009377e-06;3.171352e-05;9.6997086e-05;294.95;283.15
2014-05-28 20:30:00;12775500.0;7.2510775e-05;6.6658067e-06;2.9367611e-05;9.6134034e-05;294.6;283.15
2014-05-28 20:45:00;12776400.0;7.470834e-05;7.5109674e-06;2.7069611e-05;9.5076706e-05;294.25;283.15
2014-05-28 21:00:00;12777300.0;7.685718e-05;8.5414285e-06;2.4829036e-05;9.382983e-05;293.9;283.15
2014-05-28 21:15:00;12778200.0;7.894773e-05;9.753043e-06;2.2655126e-05;9.2399016e-05;293.55;283.15
2014-05-28 21:30:00;12779100.0;8.0970705e-05;1.1140939e-05;2.0556825e-05;9.0790716e-05;293.2;283.15
2014-05-28 21:45:00;12780000.0;8.291709e-05;1.2699562e-05;1.8542753e-05;8.90122e-05;292.85;283.15
2014-05-28 22:00:00;12780900.0;8.477818e-05;1.4422665e-05;1.6621158e-05;8.7071545e-05;292.52423;283.15
2014-05-28 22:15:00;12781800.0;8.6545675e-05;1.6303362e-05;1.4799905e-05;8.4977524e-05;292.23126;283.15
2014-05-28 22:30:00;12782700.0;8.821165e-05;1.8334104e-05;1.3086439e-05;8.273963e-05;291.94766;283.15
2014-05-28 22:45:00;12783600.0;8.9768655e-05;2.0506739e-05;1.1487751e-05;8.0368e-05;291.65;283.15
2014-05-28 23:00:00;12784500.0;9.12097e-05;2.281251e-05;1.0010364e-05;7.787333e-05;291.33017;283.15
